Timestamp,latitude,longitude,altitude,speed,course,hacc
07-Oct-2023 18:12:33.000,32.72728,-97.1128,180.436,1.071,4.06,4.74
07-Oct-2023 18:12:34.000,32.7273,-97.1128,180.865,1.4,9.124,4.744
07-Oct-2023 18:12:35.000,32.72731,-97.1128,181.232,1.291,13.967,4.741
07-Oct-2023 18:12:36.000,32.72732,-97.11279,181.321,1.312,18.904,4.744
07-Oct-2023 18:12:37.000,32.72733,-97.11279,181.272,0.969,20.392,4.746
07-Oct-2023 18:12:38.000,32.72734,-97.11279,181.116,1.193,20.721,4.746
07-Oct-2023 18:12:39.000,32.72736,-97.11278,180.968,1.411,19.537,4.747
07-Oct-2023 18:12:40.000,32.72736,-97.11278,180.934,1.254,18.195,4.74
07-Oct-2023 18:12:41.000,32.72737,-97.11278,181.06,1.286,21.404,4.748
07-Oct-2023 18:12:42.000,32.72739,-97.11277,181.126,1.269,21.027,4.749
07-Oct-2023 18:12:43.000,32.72739,-97.11276,181.097,0.916,28.636,4.749
07-Oct-2023 18:12:44.000,32.7274,-97.11275,181.116,1.02,36.887,4.749
07-Oct-2023 18:12:45.000,32.72741,-97.11275,180.713,0.983,30.847,4.745
07-Oct-2023 18:12:46.000,32.72742,-97.11275,180.405,0.759,32.834,4.746
07-Oct-2023 18:12:47.000,32.72742,-97.11274,179.665,0.65,47.419,4.748
07-Oct-2023 18:12:48.000,32.72743,-97.11273,179.998,1.181,39.323,4.747
07-Oct-2023 18:12:49.000,32.72744,-97.11272,179.283,0.806,47.333,4.749
07-Oct-2023 18:12:50.000,32.72745,-97.11272,179.398,1.229,37.123,4.749
07-Oct-2023 18:12:51.000,32.72746,-97.11272,179.733,0.78,9.966,4.75
07-Oct-2023 18:12:52.000,32.72747,-97.11273,180.302,0.806,341.846,4.752
07-Oct-2023 18:12:53.000,32.72748,-97.11275,180.506,0.927,326.112,4.752
07-Oct-2023 18:12:54.000,32.72749,-97.11276,180.579,1.075,319.096,4.752
07-Oct-2023 18:12:55.000,32.7275,-97.11278,180.939,1.167,314.319,4.751
07-Oct-2023 18:12:56.000,32.72751,-97.11278,181.033,0.971,316.772,4.751
07-Oct-2023 18:12:57.000,32.72752,-97.11279,181.301,0.922,325.346,4.752
07-Oct-2023 18:12:58.000,32.72753,-97.1128,181.636,1.131,323.879,4.748
07-Oct-2023 18:12:59.000,32.72754,-97.11281,182.095,1.096,327.268,4.756
07-Oct-2023 18:13:00.000,32.72754,-97.11281,182.342,0.69,325.68,4.766
07-Oct-2023 18:13:01.000,32.72755,-97.11282,182.531,1.015,325.345,4.762
07-Oct-2023 18:13:02.000,32.72756,-97.11282,182.845,1.081,327.272,4.756
07-Oct-2023 18:13:03.000,32.72756,-97.11282,182.884,0.509,347.468,4.766
07-Oct-2023 18:13:04.000,32.72757,-97.11282,182.748,0.529,8.902,4.768
07-Oct-2023 18:13:05.000,32.72759,-97.11282,182.726,0.578,13.361,4.768
07-Oct-2023 18:13:06.000,32.7276,-97.11283,183.269,0.508,10.45,4.771
07-Oct-2023 18:13:07.000,32.72761,-97.11283,183.759,0.691,358.487,4.777
07-Oct-2023 18:13:08.000,32.72761,-97.11284,183.496,0.678,336.812,4.785
07-Oct-2023 18:13:09.000,32.72763,-97.11284,183.19,0.81,342.942,4.791
07-Oct-2023 18:13:10.000,32.72763,-97.11286,183.145,0.794,323.818,4.805
07-Oct-2023 18:13:11.000,32.72765,-97.11287,183.299,0.859,331.11,4.791
07-Oct-2023 18:13:12.000,32.72765,-97.11287,184.143,0.675,343.686,4.789
07-Oct-2023 18:13:13.000,32.72766,-97.11287,184.889,0.404,21.991,4.792
07-Oct-2023 18:13:14.000,32.72766,-97.11286,184.394,0.47,70.139,4.804
07-Oct-2023 18:13:15.000,32.72766,-97.11285,183.517,0.656,68.503,4.807
07-Oct-2023 18:13:16.000,32.72766,-97.11284,183.175,0.867,81.289,4.81
07-Oct-2023 18:13:17.000,32.72765,-97.11283,183.27,0.979,97.784,4.817
07-Oct-2023 18:13:18.000,32.72765,-97.11282,183.573,1.056,102.754,4.824
07-Oct-2023 18:13:19.000,32.72763,-97.11282,183.787,0.916,133.834,4.844
07-Oct-2023 18:13:20.000,32.72762,-97.11283,184.072,0.768,172.197,4.902
07-Oct-2023 18:13:21.000,32.72762,-97.11281,183.555,1.026,159.274,5.033
07-Oct-2023 18:13:22.000,32.72761,-97.11281,182.368,1.114,159.374,5.27
07-Oct-2023 18:13:23.000,32.7276,-97.11281,183.706,1.053,161.162,5.954
07-Oct-2023 18:13:24.000,32.72759,-97.11281,184.13,0.955,163.018,7.32
07-Oct-2023 18:13:25.000,32.72758,-97.11281,184.101,0.964,162.991,9.14
07-Oct-2023 18:13:26.000,32.72758,-97.1128,184.297,0.953,162.995,11.178
07-Oct-2023 18:13:27.000,32.72757,-97.1128,184.135,0.901,162.999,13.469
07-Oct-2023 18:13:28.000,32.72756,-97.11281,184.145,0.835,176.688,12.619
07-Oct-2023 18:13:29.000,32.72755,-97.11281,183.864,0.765,176.688,14.699
07-Oct-2023 18:13:30.000,32.72755,-97.11281,183.499,0.579,176.688,17.143
07-Oct-2023 18:13:31.000,32.72754,-97.11281,183.565,0.59,176.688,20.098
07-Oct-2023 18:13:32.000,32.72754,-97.11281,183.608,0.584,176.688,23.547
07-Oct-2023 18:13:33.000,32.72754,-97.11281,183.518,0.61,176.688,27.455
07-Oct-2023 18:13:34.000,32.72762,-97.11294,191.619,1.46,259.453,39.123
07-Oct-2023 18:13:35.000,32.72764,-97.11297,191.614,1.46,278.437,43.475
07-Oct-2023 18:13:36.000,32.72755,-97.11283,184.002,0.47,176.688,41.335
07-Oct-2023 18:13:37.000,32.72753,-97.11283,183.954,0.616,176.688,47.038
07-Oct-2023 18:13:38.000,32.72751,-97.11283,184.263,0.698,176.688,53.853
07-Oct-2023 18:13:39.000,32.7275,-97.11282,184.602,0.811,176.688,60.49
07-Oct-2023 18:13:40.000,32.72749,-97.11282,184.922,0.939,176.688,67.595
07-Oct-2023 18:13:41.000,32.72748,-97.11281,185.502,1.015,176.688,71.326
07-Oct-2023 18:13:42.000,32.72773,-97.11305,192.004,1.29,0,81.738
07-Oct-2023 18:13:43.024,32.72774,-97.11306,192.057,1.29,0,88.668
07-Oct-2023 18:13:45.000,32.72803,-97.11299,193.396,1.18,328.359,113.941
07-Oct-2023 18:13:46.000,32.72803,-97.11299,193.396,1.18,0,113.941
07-Oct-2023 18:13:47.000,32.72803,-97.11273,189.443,1.26,50.273,88.431
07-Oct-2023 18:13:47.999,32.72791,-97.11282,186.723,0.912,0,72.816
07-Oct-2023 18:13:49.000,32.72794,-97.11281,186.188,0.319,0,60.007
07-Oct-2023 18:13:50.000,32.72788,-97.11268,185.93,0.509,0,42.324
07-Oct-2023 18:13:51.000,32.72786,-97.11267,185.562,0.247,0,28.946
07-Oct-2023 18:13:52.000,32.72786,-97.11267,185.564,0.328,0,30.555
07-Oct-2023 18:13:53.000,32.72784,-97.11267,185.629,0.455,0,31.159
07-Oct-2023 18:13:54.000,32.72785,-97.11266,185.287,0.257,0,33.978
07-Oct-2023 18:13:55.000,32.72784,-97.11267,185.303,0.218,0,36.79
07-Oct-2023 18:13:56.000,32.72782,-97.1127,185.094,0.154,0,40.428
07-Oct-2023 18:13:57.000,32.72781,-97.11272,185.074,0.196,0,44.203
07-Oct-2023 18:13:58.000,32.7278,-97.11272,184.87,0.032,0,48.841
07-Oct-2023 18:13:59.000,32.7278,-97.11272,184.836,0.056,0,53.156
07-Oct-2023 18:14:00.000,32.72779,-97.11273,184.589,0.015,0,58.676
07-Oct-2023 18:14:01.000,32.72779,-97.11273,184.791,0.125,0,64.63
07-Oct-2023 18:14:02.000,32.72779,-97.11273,184.494,0.009,0,70.98
07-Oct-2023 18:14:03.000,32.72779,-97.11273,184.8,0.161,0,77.716
07-Oct-2023 18:14:04.000,32.72787,-97.11291,185.169,0.61,261.519,69.716
07-Oct-2023 18:14:05.000,32.72787,-97.11291,184.824,0.198,261.519,76.071
07-Oct-2023 18:14:06.000,32.72787,-97.1129,184.5,0.044,261.519,82.814
07-Oct-2023 18:14:07.000,32.72788,-97.11292,184.469,0.045,261.519,89.757
07-Oct-2023 18:14:08.000,32.72778,-97.11296,184.992,0.51,261.52,92.375
07-Oct-2023 18:14:09.000,32.72778,-97.11296,184.492,0.131,261.52,99.746
07-Oct-2023 18:14:10.000,32.72802,-97.11292,192.913,1.9,297.07,15.236
07-Oct-2023 18:14:11.000,32.72802,-97.11295,192.926,1.76,296.367,16.577
07-Oct-2023 18:14:12.000,32.72803,-97.11298,192.914,1.77,294.961,18.489
07-Oct-2023 18:14:13.000,32.72804,-97.113,192.552,1.76,296.719,19.964
07-Oct-2023 18:14:14.000,32.72804,-97.11301,192.395,1.5,299.18,22.328
07-Oct-2023 18:14:15.000,32.72805,-97.11302,191.663,1.5,300.234,24.69
07-Oct-2023 18:14:16.000,32.72805,-97.11306,191.954,1.92,295.312,22.777
07-Oct-2023 18:14:17.000,32.72805,-97.11308,191.636,1.92,291.094,25.827
07-Oct-2023 18:14:18.000,32.72806,-97.1131,192.335,1.88,292.852,25.921
07-Oct-2023 18:14:19.000,32.72807,-97.11311,191.609,1.81,297.07,25.628
07-Oct-2023 18:14:20.000,32.72807,-97.11312,192.5,1.7,301.641,24.628
07-Oct-2023 18:14:21.000,32.72788,-97.1129,188.073,0.82,0,22.927
07-Oct-2023 18:14:22.000,32.7279,-97.1129,188.157,0.82,0,23.069
07-Oct-2023 18:14:23.000,32.72792,-97.1129,187.23,0.56,0,24.021
07-Oct-2023 18:14:24.000,32.72793,-97.1129,186.629,0,0,25.309
07-Oct-2023 18:14:25.000,32.72795,-97.11295,186.559,0.4,0,22.287
07-Oct-2023 18:14:26.000,32.72799,-97.113,186.266,1.63,298.125,24.057
07-Oct-2023 18:14:27.000,32.72813,-97.11318,184.976,1.92,305.508,25.394
07-Oct-2023 18:14:28.000,32.72817,-97.11318,184.459,1.63,337.148,18.532
07-Oct-2023 18:14:29.000,32.72818,-97.11319,184.5,1.62,322.734,17.139
07-Oct-2023 18:14:30.000,32.72813,-97.11294,184.263,0.016,261.519,65.045
07-Oct-2023 18:14:31.000,32.72821,-97.11307,184.808,0.264,261.519,46.517
07-Oct-2023 18:14:32.000,32.72809,-97.11313,184.975,0.454,249.767,28.256
07-Oct-2023 18:14:33.000,32.72814,-97.11321,184.652,0.039,249.767,17.939
