Timestamp,latitude,longitude,altitude,speed,course,hacc
07-Oct-2023 23:55:00.000,32.7273,-97.1115,190.512,1.12,266.133,4.348
07-Oct-2023 23:55:01.000,32.7273,-97.11152,190.921,1.14,261.211,4.382
07-Oct-2023 23:55:02.000,32.72731,-97.11152,190.867,1.12,271.055,4.397
07-Oct-2023 23:55:03.000,32.72742,-97.11154,182.287,0.526,260.379,4.938
07-Oct-2023 23:55:04.000,32.72742,-97.11156,182.274,1.035,254.811,4.951
07-Oct-2023 23:55:05.000,32.72743,-97.11158,182.893,0.984,265.024,4.952
07-Oct-2023 23:55:06.000,32.72742,-97.11158,181.071,0.828,282.567,4.877
07-Oct-2023 23:55:07.000,32.72742,-97.11159,182.618,0.65,272.836,4.868
07-Oct-2023 23:55:08.000,32.72743,-97.1116,182.495,0.755,282.639,4.869
07-Oct-2023 23:55:09.000,32.72744,-97.11161,182.58,1.031,280.756,4.883
07-Oct-2023 23:55:10.000,32.72744,-97.11162,181.957,0.881,283.475,4.899
07-Oct-2023 23:55:11.000,32.72744,-97.11162,182.402,0.716,286.138,4.905
07-Oct-2023 23:55:12.000,32.72746,-97.11162,181.347,0.551,307.046,4.901
07-Oct-2023 23:55:13.000,32.72746,-97.11163,182.774,0.703,287.301,4.907
07-Oct-2023 23:55:14.000,32.72747,-97.11165,183.185,0.97,288.616,4.91
07-Oct-2023 23:55:15.000,32.72746,-97.11166,183.096,0.639,271.269,4.888
07-Oct-2023 23:55:16.000,32.72743,-97.11168,182.446,0.998,264.912,4.855
07-Oct-2023 23:55:17.000,32.72743,-97.11167,182.508,0.613,276.335,4.843
07-Oct-2023 23:55:18.000,32.72743,-97.11168,182.476,0.622,279.952,4.852
07-Oct-2023 23:55:19.000,32.72744,-97.11169,182.672,0.824,280.347,4.88
07-Oct-2023 23:55:20.000,32.72744,-97.11169,182.519,0.518,268.115,4.888
07-Oct-2023 23:55:21.000,32.72744,-97.1117,182.762,0.531,266.902,4.863
07-Oct-2023 23:55:22.000,32.72746,-97.1117,182.37,0.394,282.756,4.851
07-Oct-2023 23:55:23.000,32.72746,-97.1117,182.961,0.32,268.464,4.842
07-Oct-2023 23:55:24.000,32.72746,-97.11172,183.443,0.875,260.905,4.853
07-Oct-2023 23:55:25.000,32.72746,-97.11173,183.465,0.81,257.044,4.849
07-Oct-2023 23:55:26.000,32.72748,-97.11174,182.68,0.905,263.232,4.846
07-Oct-2023 23:55:27.000,32.72748,-97.11175,182.088,0.662,253.201,4.838
07-Oct-2023 23:55:28.000,32.72748,-97.11176,182.235,0.761,251.252,4.835
07-Oct-2023 23:55:29.000,32.72749,-97.11176,182.839,0.623,267.167,4.832
07-Oct-2023 23:55:30.000,32.7275,-97.11178,182.105,0.694,265.72,4.829
07-Oct-2023 23:55:31.000,32.7275,-97.11178,182.301,0.669,269.917,4.825
07-Oct-2023 23:55:32.000,32.7275,-97.11179,182.461,0.459,257.053,4.826
07-Oct-2023 23:55:33.000,32.7275,-97.1118,183.633,0.511,245.666,4.827
07-Oct-2023 23:55:34.000,32.72751,-97.11182,183.219,0.68,259.063,4.833
07-Oct-2023 23:55:35.000,32.72751,-97.11182,182.948,0.575,261.624,4.833
07-Oct-2023 23:55:36.000,32.72751,-97.11184,182.427,0.626,260.66,4.83
07-Oct-2023 23:55:37.000,32.72751,-97.11185,182.936,0.887,250.145,4.83
07-Oct-2023 23:55:38.000,32.72751,-97.11188,183.055,1.522,259.661,4.829
07-Oct-2023 23:55:39.000,32.72751,-97.11189,182.32,0.993,268.615,4.83
07-Oct-2023 23:55:40.000,32.72752,-97.1119,182.445,0.767,265.231,4.828
07-Oct-2023 23:55:41.000,32.72752,-97.11191,183.061,0.585,255.917,4.821
07-Oct-2023 23:55:42.000,32.72752,-97.11193,182.794,0.659,266.367,4.815
07-Oct-2023 23:55:43.000,32.72753,-97.11194,183.864,1.119,264.225,4.812
07-Oct-2023 23:55:44.000,32.72753,-97.11195,181.833,0.999,267.005,4.809
07-Oct-2023 23:55:45.000,32.72753,-97.11197,182.219,0.803,265.618,4.808
07-Oct-2023 23:55:46.000,32.72753,-97.11198,182.868,0.696,265.19,4.807
07-Oct-2023 23:55:47.000,32.72753,-97.11198,181.659,0.438,253.139,4.804
07-Oct-2023 23:55:48.000,32.72753,-97.112,182.408,0.71,259.786,4.803
07-Oct-2023 23:55:49.000,32.72753,-97.11202,182.976,1.022,260.889,4.803
07-Oct-2023 23:55:50.000,32.72753,-97.11203,183.261,1.101,264.113,4.808
07-Oct-2023 23:55:51.000,32.72753,-97.11204,183.478,1.048,259.55,4.807
07-Oct-2023 23:55:52.000,32.72753,-97.11204,183.125,0.608,256.532,4.806
07-Oct-2023 23:55:53.000,32.72754,-97.11205,182.81,0.393,269.122,4.805
07-Oct-2023 23:55:54.000,32.72755,-97.11207,182.938,0.922,279.27,4.806
07-Oct-2023 23:55:55.000,32.72755,-97.11207,183.018,0.91,290.548,4.799
07-Oct-2023 23:55:56.000,32.72756,-97.11209,183.074,1.015,291.395,4.796
07-Oct-2023 23:55:57.000,32.72756,-97.1121,181.834,1.026,291.633,4.794
07-Oct-2023 23:55:58.000,32.72756,-97.11211,183.787,1.048,284.675,4.787
07-Oct-2023 23:55:59.000,32.72756,-97.11212,183.312,0.583,268.447,4.785
07-Oct-2023 23:56:00.000,32.72757,-97.11213,183.573,0.856,279.493,4.778
07-Oct-2023 23:56:01.000,32.72757,-97.11214,183.055,1.072,286.3,4.774
07-Oct-2023 23:56:02.000,32.72757,-97.11214,183.528,0.751,291.832,4.775
07-Oct-2023 23:56:03.000,32.72758,-97.11214,183.166,0.449,297.456,4.774
07-Oct-2023 23:56:04.000,32.72758,-97.11215,183.328,0.643,291.794,4.773
07-Oct-2023 23:56:05.000,32.72759,-97.11217,184.23,1.267,294.384,4.771
07-Oct-2023 23:56:06.000,32.7276,-97.11218,184.899,1.249,297.991,4.763
07-Oct-2023 23:56:07.000,32.7276,-97.11218,183.769,0.879,297.623,4.761
07-Oct-2023 23:56:08.000,32.7276,-97.11219,183.385,0.571,297.859,4.751
07-Oct-2023 23:56:09.000,32.7276,-97.1122,184.092,0.554,289.357,4.75
07-Oct-2023 23:56:10.000,32.7276,-97.11221,183.145,0.956,290.842,4.753
07-Oct-2023 23:56:10.999,32.72761,-97.11224,183.414,1.192,289.431,4.759
07-Oct-2023 23:56:12.000,32.7276,-97.11226,183.792,1.336,284.93,4.749
07-Oct-2023 23:56:13.000,32.7276,-97.11227,184.213,0.914,287.716,4.752
07-Oct-2023 23:56:14.000,32.7276,-97.11229,184.889,1.085,284.5,4.753
07-Oct-2023 23:56:15.000,32.7276,-97.1123,183.361,1.095,288.527,4.753
07-Oct-2023 23:56:16.000,32.7276,-97.11231,183.277,0.993,289.68,4.749
07-Oct-2023 23:56:17.000,32.72759,-97.11233,183.875,0.937,277.88,4.747
07-Oct-2023 23:56:18.000,32.72759,-97.11234,183.71,0.867,280.898,4.748
07-Oct-2023 23:56:19.000,32.72759,-97.11235,183.72,0.756,277.363,4.744
07-Oct-2023 23:56:20.000,32.72759,-97.11237,184.327,1.079,282.503,4.743
07-Oct-2023 23:56:21.000,32.72759,-97.11238,184.071,1.269,284.031,4.747
07-Oct-2023 23:56:22.000,32.72759,-97.11239,185.435,1.025,283.216,4.747
07-Oct-2023 23:56:23.000,32.72759,-97.11239,184.257,0.76,285.823,4.747
07-Oct-2023 23:56:24.000,32.72758,-97.1124,184.131,0.47,280.811,4.748
07-Oct-2023 23:56:25.000,32.72758,-97.11241,183.462,0.584,277.998,4.749
07-Oct-2023 23:56:26.000,32.72758,-97.11243,183.824,1.441,283.476,4.751
07-Oct-2023 23:56:27.000,32.72758,-97.11244,184.274,0.945,281.402,4.751
07-Oct-2023 23:56:28.000,32.72758,-97.11245,184.188,1.068,282.694,4.751
07-Oct-2023 23:56:29.000,32.72758,-97.11245,184.177,0.714,288.895,4.74
07-Oct-2023 23:56:30.000,32.72759,-97.11246,184.955,0.777,289.498,4.744
07-Oct-2023 23:56:31.000,32.72759,-97.11248,183.744,1.135,285.985,4.748
07-Oct-2023 23:56:32.000,32.72759,-97.1125,184.143,1.552,289.695,4.748
07-Oct-2023 23:56:33.000,32.72759,-97.1125,184.384,0.947,287.53,4.75
07-Oct-2023 23:56:34.000,32.7276,-97.11251,184.672,1.053,288.517,4.748
07-Oct-2023 23:56:35.000,32.7276,-97.11252,184.538,0.683,291.126,4.743
07-Oct-2023 23:56:36.000,32.7276,-97.11252,184.576,0.525,290.454,4.75
07-Oct-2023 23:56:37.000,32.7276,-97.11255,184.568,1.193,291.351,4.755
07-Oct-2023 23:56:38.000,32.7276,-97.11256,185.145,1.147,294.18,4.758
07-Oct-2023 23:56:39.000,32.7276,-97.11257,184.687,1.102,289.632,4.754
07-Oct-2023 23:56:40.000,32.72761,-97.11257,184.379,0.958,286.753,4.756
07-Oct-2023 23:56:41.000,32.72761,-97.11258,185.145,0.893,291.244,4.755
07-Oct-2023 23:56:42.000,32.72761,-97.11259,184.454,0.922,290.972,4.755
07-Oct-2023 23:56:43.000,32.72762,-97.1126,185.121,1.05,293.157,4.759
07-Oct-2023 23:56:44.000,32.72762,-97.11261,185.565,1.033,294.134,4.76
07-Oct-2023 23:56:45.000,32.72762,-97.11262,185.637,0.702,288.764,4.754
07-Oct-2023 23:56:46.000,32.72762,-97.11263,184.671,0.953,279.392,4.753
07-Oct-2023 23:56:47.000,32.72763,-97.11265,185.56,1.241,285.293,4.757
07-Oct-2023 23:56:48.000,32.72763,-97.11266,184.762,1.075,291.422,4.759
07-Oct-2023 23:56:49.000,32.72763,-97.11267,185.468,0.795,293.501,4.757
07-Oct-2023 23:56:50.000,32.72764,-97.11268,185.628,0.768,296.354,4.759
07-Oct-2023 23:56:51.000,32.72765,-97.11269,185.826,1.001,308.184,4.763
07-Oct-2023 23:56:52.000,32.72765,-97.1127,185.308,1.049,308.573,4.765
07-Oct-2023 23:56:53.000,32.72766,-97.11271,185.913,0.812,324.549,4.764
07-Oct-2023 23:56:54.000,32.72766,-97.11271,185.583,0.516,326.569,4.763
07-Oct-2023 23:56:55.000,32.72767,-97.11271,185.788,0.945,332.101,4.763
07-Oct-2023 23:56:56.000,32.72767,-97.11272,186.273,0.927,335.615,4.765
07-Oct-2023 23:56:57.000,32.72768,-97.11272,185.478,0.831,333.921,4.759
07-Oct-2023 23:56:58.000,32.72768,-97.11272,185.399,0.62,324.011,4.759
07-Oct-2023 23:56:59.000,32.72769,-97.11273,185.468,0.902,330.01,4.759
07-Oct-2023 23:57:00.000,32.72769,-97.11273,185.475,0.863,331.948,4.758
07-Oct-2023 23:57:01.000,32.72769,-97.11274,185.765,0.688,327.135,4.758
07-Oct-2023 23:57:02.000,32.72769,-97.11274,185.452,0.46,317.878,4.758
07-Oct-2023 23:57:03.000,32.7277,-97.11275,184.76,0.895,312.563,4.758
07-Oct-2023 23:57:04.000,32.7277,-97.11275,184.911,0.455,294.001,4.752
07-Oct-2023 23:57:05.000,32.7277,-97.11275,186.138,0.418,328.497,4.751
07-Oct-2023 23:57:06.000,32.72771,-97.11275,186.312,0.654,327.039,4.753
07-Oct-2023 23:57:07.000,32.72772,-97.11276,186.076,0.954,325.568,4.755
07-Oct-2023 23:57:08.000,32.72773,-97.11277,186.094,1.101,321.716,4.755
07-Oct-2023 23:57:09.000,32.72773,-97.11277,185.136,0.555,316.614,4.754
07-Oct-2023 23:57:10.000,32.72773,-97.11277,186.411,0.427,331.616,4.753
07-Oct-2023 23:57:11.000,32.72773,-97.11277,186.321,0.331,325.974,4.756
07-Oct-2023 23:57:12.000,32.72774,-97.11277,185.95,0.114,325.623,4.756
07-Oct-2023 23:57:13.000,32.72774,-97.11278,185.403,0.158,325.623,4.756
07-Oct-2023 23:57:14.000,32.72775,-97.11278,186.297,0.453,346.907,4.76
07-Oct-2023 23:57:15.000,32.72775,-97.11278,186.771,0.498,314.231,4.771
07-Oct-2023 23:57:16.000,32.72775,-97.11278,186.138,0.44,304.034,4.778
07-Oct-2023 23:57:17.000,32.72775,-97.1128,185.517,0.67,278.936,4.783
07-Oct-2023 23:57:18.000,32.72775,-97.11281,184.878,0.979,277.302,4.797
07-Oct-2023 23:57:19.000,32.72775,-97.11281,185.364,0.817,263.37,4.826
07-Oct-2023 23:57:20.000,32.72774,-97.11282,185.733,1.049,253.063,4.855
07-Oct-2023 23:57:21.000,32.72773,-97.11281,185.553,0.816,231.869,4.897
07-Oct-2023 23:57:22.000,32.72774,-97.11282,184.472,0.358,245.847,4.962
07-Oct-2023 23:57:23.000,32.72774,-97.11282,183.018,0.791,0,5.024
07-Oct-2023 23:57:24.000,32.72772,-97.11282,185.145,0.543,203.065,5.107
07-Oct-2023 23:57:25.000,32.72772,-97.11283,185.586,0.572,212.181,5.24
07-Oct-2023 23:57:26.000,32.72771,-97.11282,183.387,0.379,201.482,5.479
07-Oct-2023 23:57:27.000,32.72771,-97.11283,184.511,0.173,0,6.492
07-Oct-2023 23:57:28.000,32.72771,-97.11283,182.978,0.712,0,7.973
07-Oct-2023 23:57:29.000,32.72771,-97.11283,184.493,0.07,0,9.887
07-Oct-2023 23:57:30.000,32.72771,-97.11283,184.558,0.044,0,12.313
07-Oct-2023 23:57:31.000,32.72771,-97.11283,184.808,0.03,0,15.343
07-Oct-2023 23:57:32.000,32.72771,-97.11283,183.734,0.483,0,18.851
07-Oct-2023 23:57:33.000,32.7277,-97.11284,184.088,0.185,0,22.803
07-Oct-2023 23:57:34.000,32.7276,-97.11274,194.248,1.35,0,26.797
07-Oct-2023 23:57:35.000,32.72759,-97.11273,194.603,1.35,0,31.759
07-Oct-2023 23:57:36.000,32.72758,-97.1127,193.143,1.35,0,35.37
07-Oct-2023 23:57:37.000,32.72755,-97.11266,194.354,1.97,128.32,40.163
07-Oct-2023 23:57:38.000,32.72753,-97.11263,193.576,2.18,131.484,38.755
07-Oct-2023 23:57:39.000,32.72752,-97.11261,193.695,2.18,133.242,40.7
07-Oct-2023 23:57:39.999,32.7275,-97.11259,193.846,2.18,137.461,43.418
07-Oct-2023 23:57:41.000,32.72748,-97.11258,193.848,2.18,136.055,48.182
07-Oct-2023 23:57:42.000,32.72746,-97.11256,193.85,2.18,136.758,53.193
07-Oct-2023 23:57:43.000,32.72744,-97.11254,193.852,2.18,136.758,58.455
07-Oct-2023 23:57:44.000,32.72743,-97.11252,193.853,2.18,136.758,63.963
07-Oct-2023 23:57:45.013,32.72741,-97.11251,193.855,2.18,136.758,69.716
07-Oct-2023 23:57:58.448,32.72815,-97.11305,183.92,0,0,35
07-Oct-2023 23:58:10.455,32.72816,-97.1131,183.851,0,0,35
07-Oct-2023 23:58:15.044,32.72814,-97.11309,183.85,0,0,35
07-Oct-2023 23:58:16.983,32.7282,-97.11314,183.85,0,0,35
07-Oct-2023 23:58:23.535,32.72825,-97.11318,183.85,0,0,37
07-Oct-2023 23:58:30.287,32.72827,-97.11319,183.85,0,0,35
